ethos	N. underlying character of a culture, group, etc. Seeing how tenderly ordinary Spaniards treated her small daughter made author Barbara Kingsolver aware of how greatly children were valued in the Spanish ethos.
etymology	N. study of word parts. A knowledge of etymol¬ogy can help you on many English tests: if you know what the roots and prefixes mean, you can determine the mean¬ings of unfamiliar words.
Word List 18 eulogy-faculty	...
eulogy	N. expression of praise, often on the occasion of someone's death. Instead of delivering a spoken eulogy at Genny's memorial service, Jeff sang a song he had written in her honor.
euphemism	"N. mild expression in place of an unpleasant one. The expression ""he passed away"" is a euphemism for ""he died."""
euphonious	ADJ. >Cacophonous
euphoria	N. feeling of great happiness and well-being (sometimes exaggerated). Delighted with her SAT scores, sure that the university would accept her, Allison was filled with euphoria. euphoric,ADJ.
evanescent	ADJ. fleeting; vanishing. Brandon's satisfaction in his new job was evanescent, for he immediately began to notice its many drawbacks. evanescence, N.
evasive	ADJ. not frank; eluding. Your evasive answers con¬vinced the judge that you were withholding important evi¬dence. evade,V.
evenhanded	ADJ. impartial; fair. Do men and women receive evenhanded treatment from their teachers, or, as recent studies suggest, do teachers pay more attention to male students than to females?
evince	V. show clearly. When he tried to answer the ques¬tions, he evinced his ignorance of the subject matter.
evocative	ADJ. tending to call up (emotions, memories). Scent can be remarkably evocative: the aroma of pipe tobacco evokes the memory of my father; a whiff of talcum powder calls up images of my daughter as a child.
ewe	N. >You She-sheep
exacerbate	V. worsen; embitter. The latest bombing exac¬erbated England's already existing bitterness against the IRA, causing the prime minister to break off the peace talks abruptly.
exacting	ADJ. extremely demanding. Cleaning the ceiling of the Sistine Chapel was an exacting task, one that demanded extremely meticulous care on the part of the restorers. exaction, N.
exalt	V. raise in rank or dignity; praise. The actor Alec Guinness was exalted to the rank of knighthood by the queen.
exasperate	V. vex. Johnny often exasperates his mother with his pranks.
exceptionable	ADJ. objectionable. Do you find the punk rock band Green Day a highly exceptionable, thoroughly distasteful group, or do you think they are exceptionally tal¬ented performers?
excerpt	N. selected passage (written or musical). The cin¬ematic equivalent of an excerpt from a novel is a clip from a film. alsoV.
excise	V. cut away; cut out. When you excise the dead and dying limbs of a tree, you not only improve its appear¬ance but also enhance its chances of bearing fruit. exci¬sion. N.
exclaim	"V. cry out suddenly. ""Watson! Behind you!"" Holmes exclaimed, seeing the assassin hurl himself on his friend."
excoriate	V. >In the Exodus Moses excoriated his skin against a red-hot rock
exculpate	V. >Culpable
execrable	ADJ. very bad. The anecdote was in such exe¬crable taste that it revolted the audience.
execute	V. put into effect; carry out. The choreographer wanted to see how well she could execute a pirouette. (sec¬ondary meaning) execution, N.
exegesis<br >Jesus	
exemplary	ADJ. serving as a model; outstanding. At com¬mencement the dean praised Ellen for her exemplary behavior as class president.
exemplify	V. serve as an example of; embody. For a gen¬eration of balletgoers, Rudolf Nureyev exemplified the ideal of masculine grace.
exempt	ADJ. not subject to a duty, obligation. Because of his flat feet, Foster was exempt from serving in the armed forces. alsoV.
exertion	N. effort; expenditure of much physical work. The exertion spent in unscrewing the rusty bolt left her exhausted.
exhaustive	ADJ. thorough; comprehensive. We have made an exhaustive study of all published SAT tests and are happy to share our research with you.
exhilarating	ADJ. invigorating and refreshing; cheering. Though some of the hikers found tramping through the snow tiring, Jeffrey found the walk on the cold, crisp day exhilarating.
exhort	V. urge. The evangelist exhorted all the sinners in his audience to reform. exhortation, N.
exhume	V. >Perfume Fume
exigency	N. >Urgent Exit
exodus	N. departure. The exodus from the hot and stuffy city was particularly noticeable on Friday evenings.
exonerate	V. acquit; exculpate. The defense team fever¬ishly sought fresh evidence that might exonerate their client.
exorbitant	ADJ. excessive. The people grumbled at his exor¬bitant prices but paid them because he had a monopoly.
exorcise	V. >Exorcism
exotic	ADJ. not native; strange. Because of his exotic headdress, he was followed in the streets by small children who laughed at his strange appearance.
expansive	ADJ. outgoing and sociable; broad and exten¬sive; able to increase in size. Mr. Fezziwig was in an expan¬sive humor, cheerfully urging his guests to join in the Christmas feast. Looking down on his expansive paunch, he sighed: if his belly expanded any further, he'd need an expansive waistline for his pants.
expatriate	N. exile; someone who has withdrawn from his native land. Henry James was an American expatriate who settled in England.
expedient	ADJ. suitable; practical; politic. A pragmatic politician, he was guided by what was expedient rather than by what was ethical. expediency, N.
expedite	V. hasten. Because we are on a tight schedule, we hope you will be able to expedite the delivery of our order. The more expeditious your response is, the happier we'll be.
expenditure	N. payment or expense; output. When you are operating on an expense account, you must keep receipts for all your expenditures. If you don't save your receipts, you won't get repaid without the expenditure of a lot of energy arguing with the firm's accountants.
expertise	N. specialized knowledge; expert skill. Although she was knowledgeable in a number of fields, she was hired for her particular expertise in computer programming.
expiate	V. >Pirates don't seek to expiate their crimes
expletive	N. >Martin explained that the expletives were only shouted whimsically
explicate	V. explain; interpret; clarify. Harry Levin expli¬cated James Joyce's often bewildering novels with such clarity that even Finnegan's Wake seemed comprehensible to his students.
explicit	ADJ. totally clear; definite; outspoken. Don't just hint around that you're dissatisfied: be explicit about what's bugging you.
exploit	N. deed or action, particularly a brave deed. Raoul Wallenberg was noted for his exploits in rescuing Jews from Hitler's forces.
expository	ADJ. explanatory; serving to explain. The man¬ual that came with my VCR was no masterpiece of exposi¬tory prose: its explanations were so garbled that I couldn't even figure out how to rewind a tape. exposition, N.
exposure	N. risk, particularly of being exposed to disease or to the elements; unmasking; act of laying something open. Exposure to sun and wind had dried out her hair and weathered her face. She looked so changed that she no longer feared exposure as the notorious Irene Adler, one¬time antagonist of Sherlock Holmes.
